э,-0.103096,0.0634757,0.00389974,-0.0719467,-0.0351121,0.0358164,-0.0372754,0.0790049,-0.0170691,-0.0557177,0.04289,0.1055,-0.127466,0.0727949,-0.0127258,0.0451546,-0.00278193,0.0490194,0.0224636,-0.0343743,-0.101459,0.0242928,-0.031909,-0.0602034,0.0805329,-0.062171,0.134711,0.121782,0.0778771,-0.0313677,-0.0960386,-0.457131,0.0613083,0.0447875,0.0865905,0.120337,0.15471,0.101125,-0.0471575,0.344338,-0.00279173,-0.0167906,-0.101216,-0.0250647,0.0856026,0.105914,0.199298,0.00869676,-0.278827,-0.0479171,-0.0155722,-0.328642,0.236698,-0.250451,0.107104,-0.0174174,0.140502,-0.0138826,0.0175629,0.000233222,0.0249376,0.0681938,0.174993,-0.1206
0,0.0754259,-0.0133449,0.0158041,0.0214474,-0.145877,0.0105017,0.017875,0.491233,-0.0302435,0.0233004,0.069368,-0.0507557,0.0334031,0.0166529,0.158533,-0.0168321,-0.0753434,0.0359056,-0.00835057,0.0512236,-0.0349383,0.0146357,-0.0133792,-0.113431,-0.0334097,0.0672865,-0.00185123,-0.0258358,-0.0505447,0.0498995,-0.710171,0.0481519,0.0457516,0.0166798,-0.044748,-0.0172139,-0.0665788,0.019898,0.0375476,0.11002,-0.00868352,-0.0648626,0.039467,0.069137,0.0168129,0.00894405,-0.0793516,0.0116231,0.0559512,-0.127851,-0.0133837,-0.115028,-0.112676,0.069337,0.0393747,-0.0205649,-0.0166216,-0.0030997,0.0328026,-0.00414914,0.00821105,-0.0135816,-0.241174,0.000548527
В,-0.283099,0.0247171,-0.0419158,-0.149878,-0.0605561,-0.0348135,0.0331193,0.293663,-0.00554765,-0.303856,-0.00641972,0.150745,0.00206021,-0.00671349,0.351894,0.0708169,-0.204848,0.0609809,-0.0340154,0.0320839,0.00268884,-0.0330676,0.0726237,-0.0987054,0.120319,0.0454503,-0.000809808,0.056194,-0.0295333,-0.216616,-0.0429625,0.218628,-0.176036,0.00800433,0.104213,0.0886688,0.141909,-0.0547165,0.190034,0.070405,0.0297971,0.00132338,0.0275042,-0.0495396,0.0697121,-0.248625,0.0111843,-0.114784,0.0329387,0.0354665,0.0651186,-0.0933177,0.05448,0.0480057,-0.344949,-0.00171337,-0.0585823,0.0686955,-0.0602667,-0.00316321,-0.0699149,-0.0198526,-0.0275771,0.149075
С,0.0506342,0.0618356,0.124103,-0.0220071,0.0806936,-0.0446434,-0.0891333,0.0615372,-0.0224945,0.0841674,0.170476,0.215696,-0.0187597,-0.0475151,-0.148426,-0.155733,-0.217731,-0.112647,-0.253719,0.0280837,-0.124487,0.0281349,-0.0609725,0.0477397,-0.163544,0.0106353,0.259537,0.0556692,0.0667083,-0.289485,-0.0668698,0.0223439,0.029304,0.0680241,0.0951845,0.0555869,0.0507575,-0.14066,-0.128048,-0.0566483,-0.034547,-0.0534861,0.0982918,-0.123021,-0.00575877,0.0355659,0.0441049,-0.355519,0.0374762,0.0555094,-0.0246429,0.154444,0.129061,-0.138931,-0.279415,-0.093931,0.0992643,-0.0714877,0.198925,0.033384,0.0448549,-0.107099,0.108349,-0.191248
"""",0.0575657,0.098261,-0.0739144,0.133091,0.0295932,-0.0421905,-0.0279294,0.128547,0.236971,-0.156575,-0.0233327,0.288677,0.00786979,-0.0791365,0.0943966,-0.0256924,-0.153827,-0.0681315,0.031554,-0.117108,-0.0763524,-0.0622829,-0.0168088,-0.0110129,0.0493837,0.104338,0.122508,-0.11653,-0.142574,-0.215668,0.0839342,-0.0834607,0.058028,-0.129413,0.231934,-0.118623,-0.0328191,-0.0651914,-0.0285233,0.130571,0.0338978,0.0218964,0.314344,0.158435,-0.0623727,-0.0862438,0.064539,-0.204806,0.0902351,0.108568,-0.00719172,-0.0226919,0.00685142,0.0175126,-0.22208,-0.0703186,0.230721,0.125748,0.164872,0.130325,0.013014,-0.124834,0.298095,0.0216339
П,-0.115696,-0.090793,0.0595361,-0.0597939,0.119499,-0.0770013,0.0254435,0.194643,-0.0181875,-0.0508273,0.280764,0.219348,-0.01864,0.179551,0.0757344,0.0546303,-0.0665904,0.0280663,0.0078175,0.00504661,-0.0411977,0.00458693,0.190156,0.132982,-0.26568,-0.00905861,0.0437163,-0.126577,0.151378,-0.0799235,-0.0501622,0.133939,-0.24605,-0.0174705,0.14696,-0.133709,0.197277,0.0589997,-0.052293,0.0887728,0.0692381,0.0118653,0.0299625,-0.197648,-0.0188723,0.0767219,0.0262698,-0.130305,0.0430951,0.0802997,0.0341277,-0.134608,-0.0852531,-0.292576,-0.25937,0.0531018,-0.282105,0.0444245,0.104549,0.0400816,-0.00197344,0.106758,0.142993,0.0589873
e,0.208259,0.041093,-0.0597829,-0.0420948,0.0507729,-0.0293889,0.00393159,0.706372,0.00138129,0.0419884,0.0582487,-0.0279012,-0.0518692,-0.0527949,0.00756485,-0.0502894,0.102631,-0.0105535,-0.0943622,-0.0396856,0.0587088,-0.0758292,-0.00827151,-0.0190146,0.00705282,0.106838,-0.043178,-0.108389,-0.0919643,-0.0023499,0.0686838,0.0375697,0.0667402,0.0606074,-0.118445,0.0862087,-0.0533911,-0.0273016,-0.0213206,-0.0033426,0.0347719,0.122466,0.442606,0.0432101,0.125459,0.0827018,-0.0677608,-0.0755075,0.00513537,-0.00077201,0.0195612,0.00532293,-0.0558141,-0.00686826,0.189998,0.0181059,0.00738958,0.00637517,0.00784456,-0.0434932,0.0180657,0.0395878,0.100416,-0.16795
О,-0.0641194,-0.074956,0.00961034,-0.0325094,0.143705,-0.0130233,-0.0759747,0.16215,0.04105,0.0580774,-0.128564,-0.100845,-0.128496,0.189603,0.0417227,-0.0717671,-0.338399,-0.12843,0.0462251,0.124775,0.014377,-0.0186858,-0.103213,-0.0293309,0.142752,-0.0257486,-0.012214,0.204951,-0.0341429,-0.137667,0.0688049,0.168909,0.0903038,0.059567,0.168049,-0.0881074,-0.0813068,-0.0423503,-0.0624801,0.0637386,0.0998752,-0.0494103,0.0111923,0.210316,-0.0625972,0.0477286,0.094425,-0.459114,-0.0953457,0.105372,0.019442,0.162573,-0.226208,0.184315,-0.00252625,0.0418326,-0.17063,-0.00113319,0.159225,-0.0223059,0.0483265,0.0157905,0.171948,-0.000131745
1,0.132989,0.0382067,0.0143625,0.0130925,-0.117891,0.0284579,-0.0985982,0.389211,0.0406964,-0.0360093,-0.136319,0.0169574,-0.0963141,0.00424728,-0.248763,-0.0197137,-0.0774784,0.0120055,0.00966153,0.0612414,-0.000920501,0.0468947,-0.0276049,0.023603,0.0765088,0.00760788,0.0459227,-0.0376841,-0.117692,-0.0546701,-0.621548,-0.0629807,0.0976207,0.0108481,-0.00229042,0.0528261,0.15106,-0.00872107,-0.0896528,-0.0064985,0.0316884,0.0714574,0.144158,-0.181183,-0.00570338,0.00635668,-0.0812891,0.0124143,-0.0864975,0.1636,-0.00573595,0.120606,0.0639523,-0.123933,-0.200126,0.0698295,0.0401063,0.0538531,-0.0287738,-0.0355156,-0.0503471,0.0542774,-0.210786,-0.0375535
К,-0.0016066,0.00536422,-0.143857,0.0340885,0.19944,0.0628921,0.0895537,0.114729,-0.0766027,0.0240834,0.192123,0.192055,0.015236,-0.0871495,-0.0737506,-0.106054,-0.0471434,0.122256,0.0625539,-0.0599434,-0.0177382,-0.00764637,0.133788,-0.0812506,-0.0673461,-0.0626391,0.286394,-0.00305829,0.107707,-0.123917,0.0410079,-0.0831594,-0.0863582,-0.176303,0.0520321,-0.170547,-0.0424136,-0.0114418,-0.190253,0.00271291,-0.102983,-0.121371,0.114783,-0.166651,-0.0911693,-0.0202077,0.369166,-0.308856,-0.0797936,-0.0191046,0.0655618,-0.104297,0.0759058,0.0773812,-0.13795,0.0886602,-0.120751,-0.0572227,0.196399,0.105755,-0.0854692,0.00318469,-0.220863,0.182873
Н,0.0181694,0.005814,-0.0269568,0.0443578,0.0769352,0.0503862,0.0772955,0.210768,-0.0525808,-0.0758932,-0.0496647,-0.0399439,-0.0970457,0.0388417,0.276608,0.157762,0.00338596,-0.0761328,-0.0343184,0.0337584,-0.0985784,-0.00301929,-0.0121025,0.0812609,-0.26954,-0.0532503,0.171432,-0.168529,-0.154645,-0.26251,0.00276739,0.181436,0.080487,-0.0410264,0.0605055,0.185536,-0.0628564,0.0939985,0.0136558,-0.105296,0.0264774,0.0906138,0.0471882,-0.0831079,0.0911399,-0.0326493,0.044512,-0.333264,0.141587,0.016202,-0.0594582,-0.107178,0.161432,-0.157069,-0.422376,0.0339139,0.126,-0.0440767,0.0417755,-0.0162868,-0.0152333,-0.0269102,0.0859834,0.158037
2,0.192394,0.0230242,-0.00547775,-0.0140825,-0.0595925,-0.0552199,-0.0789473,0.41084,-0.0375885,-0.0437609,-0.151026,0.107786,0.0107973,0.0523773,-0.0883272,0.0450792,-0.097653,0.0181682,0.0651283,-0.128696,-0.0627952,-0.0370908,-0.0171891,-0.000958345,0.0914197,-0.05877,0.0890894,0.0315123,-0.0290679,-0.035801,-0.679092,0.0187628,0.0972092,0.00114199,0.143807,0.0472268,-0.058444,-0.0350686,-0.0788374,-0.0306298,0.0682483,0.0210863,0.205152,-0.0625472,0.0655983,-0.00455687,-0.00720294,0.00182905,-0.0647964,-0.119705,-0.0324656,0.011832,0.0963464,-0.074583,-0.117663,0.0701627,-0.0338333,0.0157552,-0.167003,-0.0137051,0.0346454,-0.0210969,-0.12455,-0.0993889
o,0.0554848,0.0222018,0.0625513,-0.0143245,0.0562389,0.0393442,-0.0123512,0.727673,0.00113351,-0.0501109,0.0324725,-0.00738372,-0.128014,-0.00806092,-0.0672849,0.0350488,0.00881972,-0.0268527,0.0346163,-0.0475762,-0.0324744,0.0482751,0.00343162,-0.0310768,0.0420991,0.185546,-0.0687779,-0.0358266,-0.000636816,-0.0079661,0.115425,0.0632877,-0.0099775,-0.000677522,0.0647218,-0.0496977,0.0761212,0.0209327,0.0208961,-0.0333701,-0.012978,0.0240327,0.437456,-0.00399236,-0.0301473,0.0682087,-0.052685,-0.00102338,0.0944297,-0.0621959,-0.0545485,-0.0108578,-0.0613774,-0.074191,0.0622155,0.0715691,-0.0525541,0.0189274,-0.0528666,0.0662484,-0.0486194,0.0673704,0.113186,-0.291052
А,0.132644,0.0829725,-0.0336276,-0.0726582,-0.065733,-0.107998,-0.0922113,0.126338,0.0180824,0.0868227,-0.0119448,0.0319919,-0.0431045,-0.0942448,-0.0460748,-0.00669445,-0.188053,0.0695672,-0.053303,-0.237943,-0.170371,0.07034,-0.00667728,-0.00711976,0.160331,-0.0459614,0.26011,0.0167377,0.084725,0.100305,0.0264879,0.0694846,0.0418164,0.0276399,0.27206,0.126114,0.102422,-0.261048,-0.019935,0.0123469,0.0699678,0.0832259,-0.0175657,-0.0789273,-0.0250688,-0.0411542,-0.200222,-0.449695,-0.000389479,-0.00812439,0.0677718,-0.0948191,-0.224633,0.0474873,-0.1101,0.00838261,0.113963,0.0416361,0.235657,-0.183406,0.0332266,-0.106679,0.10885,0.114319
a,0.228902,0.163768,0.0603556,-0.0426785,0.0922237,0.10335,-0.0336867,0.709251,-0.0329396,0.00293564,0.1229,-0.0475812,-0.098988,-0.0467644,0.0014335,-0.0315258,0.0738673,-0.00679721,-0.0232022,-0.0865366,-0.0982533,-0.0225978,0.00275886,0.0392718,-0.012504,0.132815,-0.0360809,0.0323451,-0.0741101,0.0252727,0.0066971,0.0498132,0.0127201,-0.0306489,-0.0326497,0.00115771,-0.0283543,-0.0959726,-0.00292507,0.041458,0.0513425,0.0441904,0.436058,0.0346423,0.0571536,0.04905,-0.0480459,0.00738825,0.0165053,0.0145577,-0.0591877,-0.0678178,0.0140724,0.0635953,0.100696,0.149415,-0.0325202,0.0186622,-0.0326005,0.12085,-0.00614577,0.00907585,0.0317312,-0.158419
i,0.288966,-0.0111955,-0.0602587,0.032819,0.112519,-0.0646495,-0.0356062,0.648383,-0.0713465,0.031765,0.0447528,-0.0512909,0.100043,-0.0999693,0.0035875,-0.00184617,0.0522271,0.00919787,-0.025584,-0.0271511,-0.0348543,0.0416748,-0.0624701,-0.00120325,-0.0134493,0.0937353,-0.0151054,0.066066,-0.0802757,-0.0533615,0.0786074,0.0073119,0.0081617,0.0510774,-0.0941466,0.0290368,0.0585992,-0.00673603,-0.0406701,0.039325,-0.0438103,0.0246793,0.499979,-0.0502993,-0.143285,0.00684429,0.0493272,-0.0423971,0.033436,0.111246,-0.127523,-0.0739994,0.0582259,-0.104271,0.11458,0.0663628,-0.0313515,-0.0484104,-0.00157674,-0.128435,0.0317011,-0.0362613,0.0280185,-0.115748
),0.0489552,0.184895,0.168117,-0.0952396,-0.00253316,0.0133086,0.135879,0.198682,0.113662,-0.269055,-0.141776,0.0925196,-0.215316,0.00344409,-0.142656,0.0691719,-0.128865,0.0886824,-0.0751885,-0.155626,0.123811,0.0911053,-0.145815,-0.0166491,-0.0724831,-0.225085,0.0243065,-0.131787,-0.076395,-0.110366,-0.077652,0.000338214,0.0402824,-0.152112,-0.118461,0.147603,-0.197455,-0.241064,-0.0145451,-0.0976773,0.0497457,-0.154383,0.339098,0.0251308,-0.191811,-0.0415314,0.112867,-0.0436499,-0.019163,0.0100786,-0.0377398,0.113747,-0.165338,0.0567617,0.0360047,-0.0754209,0.051216,-0.0286788,0.137233,0.0505236,0.0234195,0.16688,0.0687862,0.110427
И,-0.167158,-0.125111,-0.00631762,-0.0285423,-0.0285731,0.0610048,-0.103006,0.200534,-0.0722913,0.03764,-0.0149788,0.14895,0.0339566,-0.022885,-0.01782,0.0582366,-0.15639,-0.198079,0.0486088,-0.192921,-0.0142877,0.0103908,0.0693001,0.00996553,0.173132,-0.0247628,0.128181,-0.0133459,0.00704834,0.209155,-0.0765334,0.164243,0.0773859,-0.0641315,0.0515005,-0.12021,0.0385283,0.0898265,-0.0759779,0.125108,-0.130683,0.11985,0.0107744,-0.0460378,-0.0755593,-0.0613551,-0.175773,-0.372569,-0.319142,-0.136746,-0.0284406,-0.033309,-0.179266,0.099933,-0.22152,0.0408958,-0.034383,0.0823493,0.300008,0.0345108,-0.161446,0.0404542,0.0754793,0.120435
r,0.136538,-0.0321864,-0.0689853,-0.0247768,-0.0881369,0.0801054,-0.0572995,0.700383,-0.028975,-0.029667,0.0754593,0.0116584,0.0361836,0.0775321,0.011985,0.0193816,0.0728874,-0.0307926,0.00489777,-0.00591495,0.0666322,-0.018575,-0.11179,0.00415101,-0.00794586,0.176603,-0.0300497,-0.0897567,0.0654812,-0.0704622,0.166543,-0.0157503,0.0484869,-0.0132401,-0.0246756,-0.00390261,0.0526261,-0.0244166,0.0157932,-0.0718975,-0.0660338,-0.115332,0.452889,0.0525791,-0.0447076,-0.021747,-0.0569092,0.100143,-0.0253116,-0.0606035,-0.0564817,0.0283105,0.0385941,0.0667473,-0.11705,-0.0889219,-0.0171916,-0.0616469,0.0345214,-0.117024,-0.0766129,-0.0434955,-0.0950177,-0.160156
М,-0.102126,0.132962,0.000567802,-0.0280387,0.147881,-0.0861937,0.0269477,0.17693,-0.0292695,0.0314828,-0.0371971,-0.100879,-0.0998683,0.00950678,-0.126923,0.0376371,-0.18043,0.127562,0.087957,0.145121,0.0838651,0.0780139,0.0631109,0.0616878,0.146785,-0.118979,0.0851862,-0.0994876,-0.21363,0.0950688,0.00828427,0.0160023,-0.287488,0.13952,0.0267425,-0.133099,0.183124,-0.00418574,0.0563554,0.192411,0.0340229,-0.0949334,0.0799032,-0.0109171,0.109037,-0.170812,0.219386,-0.294128,0.0743207,-0.0287077,-0.069067,0.0632738,0.0412188,0.178975,-0.373987,-0.0508943,-0.066042,0.00576615,0.0628556,-0.0417366,0.0615705,-0.128918,0.0873895,0.215103
(,0.0141465,0.0553389,-0.0475395,0.000211259,0.0235948,0.107433,0.0209107,0.00078212,0.0721387,0.219988,0.00305865,-0.158058,-0.0530777,0.134807,0.0487687,0.0790744,-0.245839,-0.0797479,0.0954576,-0.110797,-0.114896,-0.0261845,-0.00699727,0.0357537,-0.0660157,-0.109878,-0.0561493,-0.0705152,0.0596527,0.00562233,0.110305,0.15101,0.044354,0.0208733,-0.160583,-0.294017,0.0855284,-0.128926,0.0118255,0.0837957,0.0444572,0.0969951,0.384274,-0.0168997,0.00232233,-0.19712,-0.123219,-0.0959317,-0.112291,0.238537,-0.0603043,-0.148923,-0.13897,0.00690029,-0.0741889,-0.15479,0.239174,0.101736,-0.173264,0.0565123,-0.129137,0.0454996,-0.271406,0.0396402
Р,-0.117711,0.00973687,0.0141237,0.0682103,-0.0356484,-0.0649514,0.0182312,0.182891,-0.017255,-0.0120106,-0.129475,-0.107895,0.0155528,0.0050947,-0.248064,0.118365,0.0912493,0.206964,-0.00072545,0.139772,0.0685375,-0.0754456,0.0320875,0.103745,0.0865564,-0.016579,-0.0376204,-0.130675,-0.0843434,-0.0732042,0.0832302,0.130026,0.101503,-0.021501,0.188533,0.134001,0.248113,0.0448821,-0.16601,0.0548565,-0.116143,-0.0487375,0.0947031,0.0599729,-0.0509061,-0.0651753,-0.0137352,-0.379564,-0.0142268,0.0715141,-0.0737077,-0.168568,0.269533,-0.164034,-0.253193,-0.0343652,0.171737,0.154833,0.0770326,0.133713,-0.0119813,-0.0164464,-0.0802428,0.236103
n,-0.03938,0.0453225,0.00323132,0.149804,-0.0178922,-0.0391461,0.0496158,0.679349,-0.122576,-0.00683651,-0.0324377,0.0199185,-0.00867143,0.0320739,0.0247627,0.000619822,0.039208,-0.0566068,0.010006,0.0249311,0.0197071,-0.0216613,0.0406832,-0.00949408,-0.0120846,-0.125879,0.0495961,0.0205052,0.0631743,0.0245788,0.236282,-0.110303,-0.0983078,0.0681764,-0.0307993,-0.0480818,-0.0964442,-0.00778869,0.0771826,-0.0331242,-0.00502252,-0.0697686,0.499316,0.0451928,-0.0664543,-0.0189281,0.0181517,0.0332373,-0.0912186,-0.0292683,0.0456462,-0.0455355,0.128855,0.177291,0.0101102,-0.0278573,-0.0218407,0.00717667,0.00247367,0.112476,0.00612272,-0.0323173,-0.0971423,-0.0891339
t,0.176327,0.00894511,0.040406,0.0540618,-0.049542,0.0306598,0.000881469,0.632515,0.0646352,-0.0191248,0.0252659,0.0555323,0.122308,0.0394136,0.0142345,-0.0935831,0.128044,-0.0523088,0.128224,0.0992144,0.0559848,0.209673,0.0297711,-0.103878,0.00989299,-0.183102,-0.0739953,-0.0379339,-0.0805954,0.0985396,0.155966,-0.0197119,0.111706,-0.0183237,-0.0389919,-0.0330322,-0.0575074,-0.0305772,-0.0205074,-0.03045,0.0885595,0.0384556,0.464983,-0.01154,0.00029111,0.00813711,-0.00827294,0.0132509,0.0562736,-0.0166371,0.0418058,0.0501485,0.121958,0.0126672,-0.0700959,0.0759569,0.0946912,0.0151452,-0.0158726,0.0604847,0.0459491,0.0232632,0.0625264,-0.20331
Т,0.182629,-0.0606034,-0.079425,0.0877839,0.141954,0.0552801,0.0243367,0.074556,0.0914999,-0.103928,0.178762,0.0933101,-0.153405,-0.14354,0.220164,0.00112173,-0.282696,0.174574,-0.0380845,-0.0179435,-0.0995611,0.00522744,0.0165364,-0.103062,-0.0635491,-0.050792,0.333699,-0.0368963,0.0217788,-0.0235474,0.051098,0.185012,-0.0203092,0.0844233,0.296574,-0.0386171,-0.26673,-0.0428415,0.0504713,-0.0603571,-0.028585,-0.0235822,0.123837,0.0139203,0.0123053,-0.00108746,0.152309,-0.141473,0.113274,0.101225,-0.0187002,-0.0757523,0.10827,-0.1905,-0.18693,0.157219,0.0928987,-0.0440461,0.177874,-0.175471,-0.051274,0.0539251,0.051322,0.150055
Д,0.135694,0.157746,-0.024119,0.0111793,0.0837782,0.0287829,-0.0116889,0.0722301,0.104353,-0.173465,0.192506,0.0566847,0.173905,0.114145,-0.147013,0.00330158,0.0290132,0.260963,-0.0361386,-0.00241176,-0.180942,0.0661008,-0.0927731,0.0759245,0.0786116,0.0678884,0.45076,-0.0200568,0.127899,-0.0425972,-0.0605456,0.12378,-0.1343,0.0270471,0.0459974,0.00697763,0.0666172,0.0827721,0.0633892,0.078143,0.0639512,-0.0621753,0.0318309,-0.0527928,0.0353365,-0.112666,0.358104,-0.267926,0.0944124,-0.166492,0.0225502,0.03923,0.17432,0.0804302,-0.191935,-0.05144,0.0298215,-0.0418891,-0.082384,-0.0728358,0.085766,0.0883678,-0.100861,-0.0146125
s,0.200314,0.0418895,0.0993078,-0.0665829,0.0448105,-0.0222323,-0.0570096,0.603919,0.0336675,-0.0414064,-0.0327469,0.0339793,-0.00326347,0.0922229,-0.00861355,-0.0153551,0.0589241,-0.0308082,0.0158206,-0.072567,0.0375218,0.0216736,0.00489599,-0.050053,-0.00741313,-0.0154218,-0.0954674,0.0385211,0.164075,0.117786,0.221173,-0.0429296,0.0489701,-0.0314741,0.0467439,0.107925,0.0428761,0.226817,-0.0337686,0.0731235,0.0205247,-0.091655,0.491014,-0.0678468,-0.161786,0.0786647,0.00942122,0.0160205,0.0444596,-0.0847548,0.0220222,0.0512365,-0.051707,0.030677,0.0699607,-0.00738466,0.140303,0.0063139,0.0854614,-0.0226732,-0.00639668,-0.0124733,0.0201709,-0.171646
Е,0.089824,-0.0600823,0.0562912,0.0164474,-0.146852,0.0721063,-0.131726,0.147357,-0.0157346,-0.0594004,0.334306,-0.0529554,-0.049563,-0.025952,-0.29847,0.015043,0.0301322,0.00891069,0.126061,-0.0306409,0.0103876,0.00505665,-0.0612375,0.108787,0.119164,0.0581091,0.0132397,-0.0335484,-0.0209906,-0.02175,-0.0724706,-0.0195967,-0.0641651,0.0125174,0.142936,-0.137791,0.278567,0.00256202,0.0104892,-0.0944662,0.0462746,-0.0169902,-0.0597444,-0.062667,0.120815,-0.0780249,-0.234501,-0.474408,0.15421,-0.116742,0.0318174,0.138006,-0.155642,-0.0580443,-0.219526,-0.0863044,0.102754,0.0137515,0.0727511,-0.023909,-0.0262461,0.220992,0.0380393,0.00507559
Б,0.0504346,-0.0626736,0.0561922,-0.00634584,0.133217,0.120324,-0.00957964,0.103654,-0.0059522,-0.0312412,0.123581,0.0688787,0.0132057,0.00241085,0.0196604,-0.074513,0.0945408,0.198748,-0.171944,0.0294012,-0.134164,0.137596,0.134521,0.0578178,-0.0684417,0.0464077,0.184881,-0.217525,0.122304,0.0398311,-0.058536,-0.154768,-0.264363,0.0158138,0.299923,0.0721062,0.0815242,-0.162068,0.130325,-0.0263944,0.134642,0.0586708,-0.00176065,0.0371956,-0.00611643,-0.236946,0.140897,-0.367986,0.17115,0.0663143,-0.102615,0.0995207,0.0515597,0.047794,-0.207211,-0.0636768,-0.14081,0.0143604,0.18283,-0.13118,0.0187849,-0.0505052,-0.142015,-0.0231589
:,-0.0130981,-0.0969811,-0.0848267,-0.188522,-0.0459012,-0.0935355,-0.173923,0.00936204,-0.0777443,0.381795,-0.0317408,-0.0649455,0.0608422,0.0711747,0.0277758,-0.0443887,-0.249975,0.204852,0.0358236,-0.218671,-0.11445,-0.163996,-0.0226766,0.0243318,-0.00917398,-0.0533325,-0.0175556,-0.171428,0.0853994,-0.0469451,-0.0636116,-0.0481238,0.0903666,0.0445279,-0.126979,0.116177,0.244041,0.00986144,0.262731,0.0793308,-0.151947,-0.0096729,0.306008,0.115579,-0.00545643,-0.123579,-0.0104,-0.102003,-0.0222775,-0.0537872,0.0470204,-0.143224,-0.159093,-0.0296912,-0.051413,-0.0110103,-0.119028,-0.0745259,-0.127659,0.118819,0.0201022,0.0418184,-0.215213,-0.101966
9,0.0779373,0.0424405,-0.0346378,-0.0463591,-0.0368902,-0.0486937,0.00604471,0.520747,0.0331328,-0.0024911,0.0290544,-0.0271917,0.00225799,-0.0214131,-0.0226627,-0.0208841,-0.135264,-0.00165681,-0.0147454,0.0188157,-0.0661776,-0.0497605,0.0332221,0.0233737,-0.0138206,-0.0717004,-0.0057336,0.00835033,0.117274,-0.0171201,-0.644978,-0.0450697,0.0702576,-0.066274,0.0310778,0.00278045,-0.00258376,-0.0209141,0.0725597,-0.152415,-0.019877,0.015528,0.114343,-0.0210324,-0.051511,0.0542497,0.0657966,-0.0759239,0.0244031,0.226648,0.0986554,0.10093,-0.00793275,0.113002,0.0133823,0.020458,-0.0256063,-0.00311478,0.0707828,-0.0269076,-0.0083508,-0.00812972,-0.289638,-0.0043588
l,0.246118,-0.0342097,-0.013807,0.0217404,-0.0605569,0.112408,-0.0280472,0.701147,0.0497761,-0.0933077,0.00677464,-0.0148536,0.0758241,0.0574266,0.0526409,-0.0283989,0.11493,-0.0263311,0.0474574,0.0390515,0.0430202,-0.0859353,-0.100936,0.0581612,0.0350238,0.0748226,-0.0285783,0.0285173,0.0556665,-0.127982,0.209342,-0.00696849,0.107333,-0.0146919,0.0442185,0.0678671,0.0605414,-0.0194009,-0.0298162,-0.0375054,-0.0763175,-0.133119,0.424487,0.0237598,0.051161,-0.0742722,0.0672997,0.0185698,-0.0883114,-0.0731798,0.033098,0.0519483,0.0470856,0.046271,0.0837889,0.0480384,0.0118409,0.0502711,-0.0151715,-0.108342,-0.0475834,0.0530105,0.00338196,-0.0152358
3,0.131209,-0.0267972,0.00364368,-0.0311066,-0.198515,0.00120027,0.0269107,0.496591,0.0177587,-0.0733573,-0.033102,0.00596755,0.0173443,-0.0342628,-0.0237697,0.0481559,-0.0258418,-0.00987841,0.00931773,0.0429732,-0.112457,0.0176019,0.0598789,0.0861466,-0.00611085,0.025795,0.105533,0.0807628,0.0490034,-0.108373,-0.660436,-0.0537449,0.123769,-0.014342,0.0390819,-0.0900245,-0.114371,0.105777,-0.0165323,-0.109185,0.0133524,0.0326478,0.181789,-0.139801,0.00651362,0.002967,0.0655787,0.0289483,0.0156441,0.0717001,-0.0670987,0.00491029,0.00257709,-0.0573667,-0.074208,-0.0146869,-0.017336,-0.0343064,0.0335401,0.0409687,0.0186035,0.000620943,-0.19514,0.0514012
5,0.118674,0.0312642,0.0142359,-0.0165211,-0.194254,0.0038727,-0.0434638,0.47567,-0.0160547,-0.0298814,-0.0165981,-0.00251654,0.0158346,-0.00881827,0.0171801,-0.0300534,-0.0811515,0.0456396,0.0416,-0.0485617,-0.0922742,0.0162943,0.0229854,0.0236318,-0.0182338,0.0341199,0.110962,0.0349866,0.0861345,-0.0894769,-0.681428,-0.0331953,0.110456,-0.0040568,0.0559165,-0.0383079,-0.0972661,0.00154466,-0.0392057,-0.0932373,-0.004211,0.0038948,0.109719,-0.0503884,-0.0343942,-0.0406401,0.000890912,-0.014912,0.11572,0.0628905,0.0274472,0.0361499,-0.0123376,0.00776448,0.0986418,-0.0554114,-0.00794891,0.0467858,0.158668,0.0170057,0.00217579,-0.00617124,-0.287616,0.000405586
Г,0.0633411,-0.0846431,0.0328466,-0.115328,0.224341,-0.0181025,0.0248969,0.10416,-0.0378848,-0.0340166,0.0841088,-0.126302,0.0172739,7.05359e-05,-0.217517,0.0487377,-0.0119149,0.0266983,0.0496513,-0.0691741,-0.0651273,-0.163412,0.00686408,0.254937,-0.0714128,0.00129242,0.14153,-0.169113,-0.0685206,0.00960568,-0.116648,0.241391,-0.20892,-0.086385,0.16712,0.0933411,0.304892,-0.139128,-0.141289,0.00726837,-0.0224224,-0.0319853,0.0802409,0.0603068,0.18887,-0.180556,0.0230742,-0.295228,-0.16741,0.164226,-0.110444,0.0477089,-0.150713,-0.0400428,-0.213989,-0.0783637,-0.0595078,0.0362349,0.165094,0.145807,-0.0682657,-0.0317017,-0.020755,0.0969132
